experiment,bw_gbps,epsilon_abs,epsilon_norm,token_ref,object_id,object_type,n_tokens,p_reuse,q_star_offline,q_star_pred,offline_cost,predicted_cost
H5,32.0,51.888,0.008,6486,session_007,session,186,0.696013,int8,full,2.596807,3.6975
H5,32.0,51.888,0.008,6486,session_013,session,194,0.641399,int8,full,2.462026,3.7275
H5,32.0,51.888,0.008,6486,session_028,session,219,0.562378,int8,full,2.319595,3.82125
H5,32.0,51.888,0.008,6486,session_030,session,195,0.602691,int8,full,2.349578,3.73125
H5,32.0,51.888,0.008,6486,session_024,session,204,0.566105,int8,full,2.273303,3.765
H5,32.0,51.888,0.008,6486,prefix_004,prefix,145,0.792835,int8,full,2.747629,3.54375
H5,32.0,51.888,0.008,6486,session_021,session,192,0.595457,int8,full,2.316881,3.72
H5,32.0,51.888,0.008,6486,prefix_018,prefix,122,0.891456,int8,full,2.971962,3.4575
H5,32.0,51.888,0.008,6486,prefix_016,prefix,136,0.790113,int8,full,2.71089,3.51
H5,32.0,51.888,0.008,6486,session_023,session,202,0.526862,int8,full,2.148069,3.7575
H5,32.0,51.888,0.008,6486,prefix_002,prefix,113,0.929799,int8,full,3.060333,3.42375
H5,32.0,51.888,0.008,6486,prefix_010,prefix,129,0.806744,int8,full,2.739077,3.48375
H5,32.0,51.888,0.008,6486,prefix_012,prefix,145,0.657071,int8,full,2.340337,3.54375
H5,32.0,51.888,0.008,6486,session_022,session,122,0.75459,int8,full,2.561362,3.4575
H5,32.0,51.888,0.008,6486,session_033,session,157,0.568267,int8,full,2.113186,3.58875
H5,32.0,51.888,0.008,6486,rag_029,rag,133,0.651074,int8,full,2.284414,3.49875
H5,32.0,51.888,0.008,6486,session_016,session,158,0.520657,int8,full,1.973689,3.5925
H5,32.0,51.888,0.008,6486,rag_024,rag,133,0.595771,int8,full,2.118505,3.49875
H5,32.0,51.888,0.008,6486,rag_006,rag,97,0.761774,int8,int8,2.510718,3.319
H5,32.0,51.888,0.008,6486,prefix_009,prefix,74,0.95,int8,int8,3.014078,3.186653
H5,32.0,51.888,0.008,6486,rag_022,rag,142,0.490064,int8,full,1.829709,3.5325
H5,32.0,51.888,0.008,6486,rag_020,rag,98,0.679612,int8,int8,2.267008,3.325553
H5,32.0,51.888,0.008,6486,rag_016,rag,148,0.438771,int8,full,1.695127,3.555
H5,32.0,51.888,0.008,6486,rag_045,rag,131,0.493594,int8,full,1.805782,3.49125
H5,32.0,51.888,0.008,6486,rag_026,rag,146,0.429157,int8,full,1.659814,3.5475
H5,32.0,51.888,0.008,6486,session_004,session,112,0.497442,int8,full,1.760346,3.42
H5,32.0,51.888,0.008,6486,rag_011,rag,79,0.692923,int8,int8,2.25576,3.212426
H5,32.0,51.888,0.008,6486,session_014,session,91,0.575879,int8,int8,1.936565,3.281076
H5,32.0,51.888,0.008,6486,rag_046,rag,107,0.457654,int8,int8,1.626543,3.387536
H5,32.0,51.888,0.008,6486,prefix_000,prefix,82,0.58405,int8,int8,1.937,3.228689
H5,32.0,51.888,0.008,6486,session_019,session,215,0.221585,int8,full,1.281685,3.80625
H5,32.0,51.888,0.008,6486,rag_025,rag,73,0.632115,int8,int8,2.057869,3.181699
H5,32.0,51.888,0.008,6486,rag_032,rag,64,0.720007,int4,int8,2.295803,3.140107
H5,32.0,51.888,0.008,6486,rag_040,rag,75,0.593958,int8,int8,1.948517,3.191675
H5,32.0,51.888,0.008,6486,rag_003,rag,90,0.487431,int8,int8,1.668508,3.274989
H5,32.0,51.888,0.008,6486,rag_010,rag,95,0.454946,int8,int8,1.584706,3.306092
H5,32.0,51.888,0.008,6486,prefix_007,prefix,48,0.863395,int4,int8,2.677813,3.079492
H5,32.0,51.888,0.008,6486,prefix_005,prefix,55,0.728291,int4,int8,2.292402,3.103912
H5,32.0,51.888,0.008,6486,rag_009,rag,103,0.382828,int8,int8,1.390681,3.359322
H5,32.0,51.888,0.008,6486,rag_051,rag,56,0.550384,int4,int8,1.761673,3.107667
H5,32.0,51.888,0.008,6486,longtail_086,longtail,74,0.367763,int8,int8,1.267366,3.186653
H5,32.0,51.888,0.008,6486,rag_007,rag,50,0.538277,int4,int8,1.70796,3.086136
H5,32.0,51.888,0.008,6486,rag_017,rag,61,0.345607,int4,int8,1.162851,3.127442
H5,32.0,51.888,0.008,6486,longtail_060,longtail,92,0.210863,int8,int8,0.844239,3.28723
H5,32.0,51.888,0.008,6486,rag_037,rag,34,0.526006,int4,int8,1.631281,3.040447
H5,32.0,51.888,0.008,6486,longtail_024,longtail,53,0.318248,int4,int8,1.056402,3.096601
H5,32.0,51.888,0.008,6486,rag_038,rag,41,0.409188,int4,int8,1.297101,3.058337
H5,32.0,51.888,0.008,6486,longtail_030,longtail,36,0.194314,int4,int8,0.640671,3.045225
H5,32.0,51.888,0.008,6486,longtail_071,longtail,34,0.201726,int4,int8,0.65844,3.040447
H5,32.0,51.888,0.008,6486,longtail_028,longtail,40,0.163265,int4,int8,0.556898,3.055581
H5,32.0,51.888,0.008,6486,longtail_042,longtail,24,0.236443,int8,int8,0.717981,2.855555
H5,32.0,51.888,0.008,6486,longtail_032,longtail,36,0.137895,int4,int8,0.471413,3.045225
H5,32.0,51.888,0.008,6486,longtail_008,longtail,48,0.06603,int4,int8,0.285717,3.079492
